업소명,영업상태,도로명주소,지번주소,전화번호,면적(㎡),구분,위도,경도
페토피아 동물병원,영업/정상,"서울특별시 송파구 오금로 203, 남양빌딩 2층 (방이동)",서울특별시 송파구 방이동 124-8 남양빌딩,02-449-7500,,동물병원,37.50814041954536,127.11666098959529
한수동물병원,영업/정상,"서울특별시 송파구 송이로 244, 1층 (문정동)",서울특별시 송파구 문정동 115-12,02-6478-7575,,동물병원,37.48747556248663,127.13178568783206
아프리카동물병원,영업/정상,"서울특별시 강동구 아리수로 421, MIDC빌딩 101호 (강일동)",서울특별시 강동구 강일동 679-2번지 MIDC빌딩,02-426-7722,,동물병원,37.56462818287904,127.17408841235967
강동큰숲동물병원,영업/정상,"서울특별시 강동구 양재대로 1384, 미림빌딩 1층 7,8,9호 (둔촌동)",서울특별시 강동구 둔촌동 517 미림빌딩,02)6958-7975,,동물병원,37.529636156404806,127.13735265794121
펫트리동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1453, 베스트올 1층 (길동)",서울특별시 강동구 길동 413-46 베스트올,02-6949-5775,0.0,동물병원,37.53570083520306,127.1388823559223
프라임 동물의료센터,영업/정상,"서울특별시 강동구 올림픽로 820, 서연빌딩 1층 (암사동)",서울특별시 강동구 암사동 462-3 서연빌딩,02-426-8875,0.0,동물병원,37.554064154044994,127.12923321705927
루리동물병원,영업/정상,"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 1층 제비104호 (고덕동)",서울특별시 강동구 고덕동 693 고덕그라시움(제1상가),02-2088-1010,,동물병원,37.557906007881726,127.16262579475433
도담동물병원,영업/정상,"서울특별시 강동구 상일로 153, 1층 (고덕동)",서울특별시 강동구 고덕동 172-9,02-6953-7512,0.0,동물병원,37.560665209027334,127.17043723979393
고덕 동물의료센터,영업/정상,"서울특별시 강동구 고덕로 399, 209호 (고덕동, 고덕센트럴푸르지오)",서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오 209호,02-441-7585,,동물병원,37.5577151585932,127.17005522551403
피카소동물병원,영업/정상,"서울특별시 강동구 고덕로83길 32, 2층 (고덕동)",서울특별시 강동구 고덕동 191-3,02-3427-6419,,동물병원,37.55850868042184,127.16881435696403
구민동물병원,영업/정상,"서울특별시 강동구 양재대로127길 31, 1층 (천호동)",서울특별시 강동구 천호동 43-3,,,동물병원,37.54540785632042,127.1409677425273
사랑동물병원,영업/정상,서울특별시 강동구 천중로49길 4 (길동),서울특별시 강동구 길동 345-5번지,02-6403-1750,0.0,동물병원,37.54118496007512,127.14304765207413
서울 알레르기 동물병원,영업/정상,"서울특별시 강동구 양재대로 1581, 1층 (천호동)",서울특별시 강동구 천호동 34-8,02-2039-8075,,동물병원,37.54680367636854,127.14291930751722
메이플 동물의료센터,영업/정상,"서울특별시 강동구 아리수로93나길 60, 골드프라자 202-203호 (강일동)",서울특별시 강동구 강일동 75-10 골드프라자 202-203호,02-426-7979,0.0,동물병원,37.57238948414314,127.17512483471982
24시 로얄동물메디컬센터 강동,영업/정상,"서울특별시 강동구 천호대로 1171, 지하1층,2층,3층 (길동)",서울특별시 강동구 길동 236-7,02-457-0075,0.0,동물병원,37.53415726771043,127.14138630269544
동물영상진단센터/나음고양이병원,영업/정상,"서울특별시 강동구 천호대로 1171, 4층, 5층 (길동)",서울특별시 강동구 길동 236-7,02-457-0075,0.0,동물병원,37.53415726771043,127.14138630269544
시온동물병원,영업/정상,서울특별시 강동구 천호대로 1057 (천호동),,02-476-8275,35.0,동물병원,37.53724369611347,127.12950231828502
늘사랑동물병원,영업/정상,"서울특별시 강동구 고덕로 162, 101호 (명일동)",,02-442-2223,21.38,동물병원,37.55452060117652,127.1433334747907
정동물병원,영업/정상,서울특별시 강동구 상암로 64 (천호동),,02-474-7588,50.59,동물병원,37.5488000476596,127.13025861254866
암사동물병원,영업/정상,"서울특별시 강동구 올림픽로 793, 내호빌딩 1층 (암사동)",서울특별시 강동구 암사동 503-22 내호빌딩,02-3426-5079,0.0,동물병원,37.552011266698806,127.12790973543119
사랑이있는동물병원,영업/정상,서울특별시 강동구 구천면로 446 (명일동),서울특별시 강동구 명일동,02-428-7893,79.59,동물병원,37.54926896927061,127.14753030252122
방주동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1299, 1층 (성내동)",서울특별시 강동구 성내동 449-13,02-476-3927,147.6,동물병원,37.52245408662965,127.13365097004387
올바른동물병원,영업/정상,"서울특별시 강동구 올림픽로 787, 1층 (암사동, 태성프라자)",서울특별시 강동구 암사동 503-23번지,02-428-1661,73.34,동물병원,37.55147959965557,127.12771954988838
김태화동물병원,영업/정상,"서울특별시 강동구 천호대로 1186, 원경빌딩 102호 (둔촌동)",서울특별시 강동구 둔촌동 53번지 원경빌딩,02-486-4252,0.0,동물병원,37.53396125864142,127.14322848102027
해태동물병원,영업/정상,서울특별시 강동구 동남로73길 26 (명일동),,02-427-5685,50.95,동물병원,37.55324224318622,127.15477808159869
CH동물병원,영업/정상,서울특별시 강동구 구천면로 322 (천호동),서울특별시 강동구 천호동 233-145 19통4반,02-488-7510,0.0,동물병원,37.54805968310062,127.13563359429945
안단테 동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1603, 약제빌딩 1층 (천호동)",서울특별시 강동구 천호동 25-15 약제빌딩,02-476-7582,0.0,동물병원,37.548806875575984,127.14334758217365
고덕 고래힐동물병원,영업/정상,"서울특별시 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕 상가 2층 212,213호)","서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212,213호",02-441-5515,0.0,동물병원,37.55894944190024,127.14708247838384
강동24시 SKY 동물의료센터,영업/정상,서울특별시 강동구 천호대로 1122 (성내동),서울특별시 강동구 성내동 244-2,02-472-7579,0.0,동물병원,37.53437054064773,127.1359842568873
돌봄동물병원,영업/정상,"서울특별시 강동구 고덕로 133, 2층 (암사동, 강동롯데캐슬퍼스트아파트)",서울특별시 강동구 암사동 414-18번지,02-426-2775,,동물병원,37.555310900806845,127.14038543988755
닥터표동물병원,영업/정상,"서울특별시 강동구 올림픽로 566, 1층 (성내동)",서울특별시 강동구 성내동 322-7번지 1층,02-484-4063,59.85,동물병원,37.53209665746941,127.12146644345096
두루동물병원,영업/정상,서울특별시 강동구 구천면로 498-1 (명일동),,02-442-7772,84.95,동물병원,37.54902842773021,127.15367851733734
강동동물병원,영업/정상,서울특별시 강동구 양재대로 1532 (길동),서울특별시 강동구 길동 336-4,02-472-7343,0.0,동물병원,37.54237803836433,127.14193281957841
둔촌동물병원,영업/정상,서울특별시 강동구 양재대로 1385 (성내동),서울특별시 강동구 성내동 415-1,02-474-5100,88.24,동물병원,37.52990520926443,127.13659277655468
동물병원 공감,영업/정상,"서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)",서울특별시 강동구 천호동 25-6 조희빌딩,02-484-7975,102.0,동물병원,37.54927255370069,127.14343576810029
다래동물병원,영업/정상,서울특별시 강동구 구천면로 289 (천호동),,02-474-0117,0.0,동물병원,37.545854238050225,127.13344727713742
GD동물병원,영업/정상,"서울특별시 강동구 상일로 13, 1,2층 (상일동)",서울특별시 강동구 상일동 341-2,02-429-8822,102.0,동물병원,37.548255766609834,127.17310374592351
길종합동물병원,영업/정상,"서울특별시 강동구 천호대로 1199, 1층 104호 (길동)",서울특별시 강동구 길동 151,02-484-0075,120.4,동물병원,37.535125306729164,127.14414200032607
세종동물병원,영업/정상,서울특별시 강동구 구천면로 237 (천호동),서울특별시 강동구 천호동 397-27 24통1반,02-484-8414,0.0,동물병원,37.54174678353914,127.13040939178084
가나동물병원,영업/정상,서울특별시 강동구 고덕로 101 (암사동),서울특별시 강동구 암사동 451-12 5통8반,02-441-8588,52.2,동물병원,37.55492017196084,127.13672065859025
쥬라기동물병원,영업/정상,서울특별시 강동구 올림픽로 703 (천호동),,02-488-7463,0.0,동물병원,37.54426005083809,127.12519676081389
열린24시동물병원,영업/정상,서울특별시 강동구 양재대로 1508(길동),서울특별시 강동구 길동 348-5,02-487-7575,62.25,동물병원,37.54020261243892,127.14122881812548
박형우동물병원,영업/정상,"서울특별시 강동구 올림픽로 568, EMK빌딩 2층 (성내동)",서울특별시 강동구 성내동 322-6번지 EMK빌딩,02-488-8275,161.13,동물병원,37.53220245387285,127.12150989182747
아나동물메디컬센터,영업/정상,"서울특별시 강동구 올림픽로78길 60, B101동 16호 (천호동, 강동 밀레니얼 중흥S-클래스)",서울특별시 강동구 천호동 423-200 강동 밀레니얼 중흥S-클래스,02-6952-3375,,동물병원,37.541435841338746,127.1269609488304
미사랑동물병원,영업/정상,"서울특별시 강동구 고덕로14길 61, 1층 (암사동)",서울특별시 강동구 암사동 469-2,02-475-1023,,동물병원,37.55193734040906,127.13120408573799
양지가축동물병원,영업/정상,서울특별시 강동구 천호대로191길 6(길동),서울특별시 강동구 길동 402-10,02-478-2208,18.0,동물병원,37.5354086218302,127.14448226121674
힐동물병원,영업/정상,"서울특별시 강동구 동남로49길 60-4, 102호 (둔촌동)",서울특별시 강동구 둔촌동 618-13,,25.0,동물병원,37.53290530173424,127.14668328618772
강동 아이안동물의료센터,영업/정상,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 122,123호 (명일동)",서울특별시 강동구 명일동 46-2 고덕역 효성해링턴 타워 더퍼스트 123호,02-441-2202,72.79,동물병원,37.55464090859823,127.15462315468545
포레온 동물병원,영업/정상,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2029호 (둔촌동)",서울특별시 강동구 둔촌동 170-1 포레온스테이션5,02-2135-8833,0.0,동물병원,37.52693591872848,127.1387507307534
더파크동물의료센터,영업/정상,"서울특별시 강동구 성내로 48, 씨네월드 1층 (성내동)",서울특별시 강동구 성내동 549-1 씨네월드,02-6949-2475,322.0,동물병원,37.52853077808974,127.12514829216286
성내동물병원,영업/정상,서울특별시 강동구 풍성로 145 (성내동),,02-484-5252,38.0,동물병원,37.53128035056873,127.1281348132671
석동물병원,영업/정상,"서울특별시 강동구 성안로 16, 경도빌딩 1층 (성내동)",서울특별시 강동구 성내동 446-20 경도빌딩,02-475-7501,0.0,동물병원,37.525218542696685,127.12963688100871
미드미동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1588 (명일동, 연우빌딩)",서울특별시 강동구 명일동 345-20 연우빌딩,02-6497-7582,0.0,동물병원,37.547277272333794,127.14367256080521
Dr.주 동물병원,영업/정상,"서울특별시 강동구 양재대로 1376 (둔촌동, 광안빌딩)",서울특별시 강동구 둔촌동 517-4,02-470-0030,0.0,동물병원,37.528834065984164,127.13719433540813
가람동물병원,영업/정상,"서울특별시 강동구 성내로 36, 예원빌딩 (성내동)",서울특별시 강동구 성내동 550-2번지 예원빌딩,02-484-5502,0.0,동물병원,37.52903367506262,127.12420131861428
고덕24시 동물병원,영업/정상,"서울특별시 강동구 동남로 877, 1층 106호 (명일동, 한화오벨리스크스위트)",,02-6227-8275,68.1,동물병원,37.55198020414148,127.15580448945963
스마트동물병원 강동암사점,영업/정상,서울특별시 강동구 고덕로 110 (암사동),,02-442-8875,102.96,동물병원,37.55452844711568,127.13747488130167
상일 쓰담쓰담 동물병원,영업/정상,"서울특별시 강동구 구천면로 670, 2층 (상일동)",서울특별시 강동구 상일동 226,02-2135-8257,0.0,동물병원,37.55085865607372,127.17237656966323
모여라동물병원,영업/정상,"서울특별시 강동구 고덕로80길 99, 제B동 1층 제B103호 (상일동, 고덕센트럴 IPARK)",서울특별시 강동구 상일동 513 고덕센트럴 IPARK,,0.0,동물병원,37.55205244071406,127.16674158384535
베베동물병원,영업/정상,"서울특별시 강동구 올림픽로78길 60, 2동 206호 (천호동)",서울특별시 강동구 천호동 423-200,02-475-7579,,동물병원,37.541435841338746,127.1269609488304
차오름동물병원,영업/정상,"서울특별시 마포구 마포대로 208, 효성인텔리안 106호 (아현동)",서울특별시 마포구 아현동 733 효성인텔리안,02-706-7975,0.0,동물병원,37.55250344224488,126.95683765034809
웨스턴 동물의료센터,영업/정상,"서울특별시 마포구 신촌로 110, 웨스턴5빌딩 (노고산동)",서울특별시 마포구 노고산동 40-56 웨스턴5빌딩,02-701-7580,1719.21,동물병원,37.555161245112686,126.93812947925603
우리캐슬약국,영업/정상,"서울특별시 금천구 시흥대로 291 (독산동, 금천롯데캐슬골드파크3차)",서울특별시 금천구 독산동 1155 금천롯데캐슬골드파크3차,,,동물약국,37.459972096931615,126.89723599122351
튼튼약국,영업/정상,"서울특별시 서대문구 수색로 100, 103동 1층 (북가좌동, DMC 래미안 e편한세상)",서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상 103동,02-304-1179,,동물약국,37.57264894385566,126.9105507362682
희망약국,영업/정상,"서울특별시 도봉구 해등로16길 26, 104호 (창동, 타임프라자)",서울특별시 도봉구 창동 296-1 104호,903-7511,0.0,동물약국,37.65561723509811,127.0414614310693
