id,facility_name,business_status,road_address,parcel_address,phone,area_sqm,facility_type,latitude,longitude
877,오주동물병원,영업/정상,"서울특별시 송파구 마천로 264, 흥일빌딩 (거여동)",서울특별시 송파구 거여동 133-77 흥일빌딩,02-443-8083,0.00,동물병원,37.49803488,127.14613333
878,김민재동물병원,영업/정상,서울특별시 송파구 동남로 318 (오금동),서울특별시 송파구 오금동 120-7,02-443-8973,0.00,동물병원,37.50369068,127.13868915
879,위드펫종합동물병원,영업/정상,"서울특별시 송파구 백제고분로 161, 성선빌딩 (잠실동)",서울특별시 송파구 잠실동 234-17 성선빌딩,02-2202-0075,0.00,동물병원,37.50549432,127.08485354
880,송파동물의료센터,영업/정상,서울특별시 송파구 송파대로 378 (송파동),서울특별시 송파구 송파동 97-14,02-424-3662,0.00,동물병원,37.50156841,127.11098598
881,씨밀레동물병원,영업/정상,"서울특별시 송파구 올림픽로47길 20, 웅산빌딩 (풍납동)",서울특별시 송파구 풍납동 403-9 웅산빌딩,02-470-7905,0.00,동물병원,37.52860745,127.11672259
882,호수동물병원,영업/정상,"서울특별시 송파구 오금로 126, 105호 (송파동, 레이크 해모로)",서울특별시 송파구 송파동 58-4 레이크 해모로 105호,02-413-7514,0.00,동물병원,37.51136074,127.10879554
883,더 샵 동물메디컬센터,영업/정상,"서울특별시 송파구 올림픽로35가길 9, 상가동 2층 207호 (신천동, 잠실 푸르지오 월드마크)",서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 상가 207호,02-416-7512,0.00,동물병원,37.51743793,127.10357735
884,잠실준25시동물병원,영업/정상,"서울특별시 송파구 석촌호수로 138, 유시에셋 105호 (삼전동)",서울특별시 송파구 삼전동 22-1 유시에셋,02-415-7580,65.29,동물병원,37.50710677,127.09226959
885,쿨독동물병원,영업/정상,"서울특별시 송파구 중대로9길 48, MOXENHOUSE (가락동)",서울특별시 송파구 가락동 87-1 MOXENHOUSE,02-408-5400,0.00,동물병원,37.49709054,127.11916982
886,두리동물병원,영업/정상,"서울특별시 송파구 성내천로 229, 1층 (마천동)",서울특별시 송파구 마천동 161-2,02-449-8575,50.00,동물병원,37.49952235,127.15314516
887,리오동물병원,영업/정상,"서울특별시 송파구 올림픽로 435, 상가동 1층 36호 (신천동, 파크리오)",서울특별시 송파구 신천동 17 파크리오상가 36호,02-415-7579,28.47,동물병원,37.52053658,127.10615094
888,에코동물병원,영업/정상,"서울특별시 송파구 동남로 161, 1,2층 (가락동, 현대빌리지)",서울특별시 송파구 가락동 137-3 현대빌리지,02-443-2222,0.00,동물병원,37.49280904,127.12814812
889,스킨앤이어동물병원,영업/정상,"서울특별시 송파구 위례성대로 102, 2층 202호 (방이동, 태평양파크빌라트)",서울특별시 송파구 방이동 181 태평양파크빌라트,02-417-3021,0.00,동물병원,37.51334826,127.12301582
890,연 동물병원,영업/정상,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 A동 2층 9,10호 (잠실동)","서울특별시 송파구 잠실동 19-9 잠실파인애플상가 A동 2층 9,10호",02-423-8280,41.53,동물병원,37.51210571,127.08418784
891,꿈이크는 동물병원,영업/정상,"서울특별시 송파구 백제고분로 115, 그린빌딩 1층 (잠실동)",서울특별시 송파구 잠실동 222-6 그린빌딩 1층,02-420-7580,67.96,동물병원,37.50687822,127.07999351
892,온마음 동물메디컬센터,영업/정상,"서울특별시 송파구 오금로 473, 정림빌딩 1층 (거여동)",서울특별시 송파구 거여동 20-5 정림빌딩 1층,02-449-0075,116.88,동물병원,37.49458621,127.14192567
893,가락종합동물병원,영업/정상,"서울특별시 송파구 오금로 247, 건양빌딩 (방이동)",서울특별시 송파구 방이동 226-7 건양빌딩,02-413-0075,0.00,동물병원,37.50633481,127.12103895
894,하트동물메디컬센터,영업/정상,"서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동)",서울특별시 송파구 삼전동 132-12 신일빌딩,02-424-2955,243.80,동물병원,37.50394521,127.09683664
895,동물의왕국동물병원,영업/정상,"서울특별시 송파구 거마로 56, 121호 (거여동, 송파시그니처롯데캐슬)",서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,02-406-4814,0.00,동물병원,37.49546197,127.14948579
896,늘푸른동물병원,영업/정상,"서울특별시 송파구 마천로5길 16, 우일빌딩 (오금동)",서울특별시 송파구 오금동 17-2 우일빌딩,02-449-0101,0.00,동물병원,37.50951876,127.12721709
897,25시동물의료센터,영업/정상,"서울특별시 송파구 삼전로 80, 남관빌딩 (삼전동)",서울특별시 송파구 삼전동 5-3 남관빌딩,02-419-1351,0.00,동물병원,37.50554702,127.08940306
898,잠실종합동물병원,영업/정상,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",서울특별시 송파구 송파동 96-6 창영빌딩,02-415-7585,0.00,동물병원,37.50238875,127.11022135
899,준동물병원,영업/정상,서울특별시 송파구 위례성대로 178 (오금동),서울특별시 송파구 오금동 3번지,402-9119,0.00,동물병원,37.51021797,127.13068047
900,잠실동물병원,영업/정상,"서울특별시 송파구 올림픽로 329, 403호 (신천동)",서울특별시 송파구 신천동 17-6,02-6953-7587,,동물병원,37.51524516,127.09486813
901,한양동물병원,영업/정상,"서울특별시 송파구 가락로 162, 1층 (송파동)",서울특별시 송파구 송파동 103-29,02-420-9993,76.34,동물병원,37.50325805,127.11343731
902,올림픽동물의료센터,영업/정상,"서울특별시 송파구 양재대로 1164, 홍일빌딩 2층 1, 2호 (오금동)",서울특별시 송파구 오금동 1 홍일빌딩,02-6956-5259,149.17,동물병원,37.51107762,127.12839742
903,동물병원 유피,영업/정상,"서울특별시 송파구 가락로 69, 푸른바둑교실 1층 (석촌동)",서울특별시 송파구 석촌동 251-4 푸른바둑교실,02-6479-7582,76.00,동물병원,37.50014484,127.10381956
904,송파새날동물병원,영업/정상,"서울특별시 송파구 동남로 198, 1층 (가락동)",서울특별시 송파구 가락동 193-6,02-2088-3377,,동물병원,37.49501948,127.13084437
905,페토피아 동물병원,영업/정상,"서울특별시 송파구 오금로 203, 남양빌딩 2층 (방이동)",서울특별시 송파구 방이동 124-8 남양빌딩,02-449-7500,,동물병원,37.50814042,127.11666099
906,한수동물병원,영업/정상,"서울특별시 송파구 송이로 244, 1층 (문정동)",서울특별시 송파구 문정동 115-12,02-6478-7575,,동물병원,37.48747556,127.13178569
907,아프리카동물병원,영업/정상,"서울특별시 강동구 아리수로 421, MIDC빌딩 101호 (강일동)",서울특별시 강동구 강일동 679-2번지 MIDC빌딩,02-426-7722,,동물병원,37.56462818,127.17408841
908,강동큰숲동물병원,영업/정상,"서울특별시 강동구 양재대로 1384, 미림빌딩 1층 7,8,9호 (둔촌동)",서울특별시 강동구 둔촌동 517 미림빌딩,02)6958-7975,,동물병원,37.52963616,127.13735266
909,펫트리동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1453, 베스트올 1층 (길동)",서울특별시 강동구 길동 413-46 베스트올,02-6949-5775,0.00,동물병원,37.53570084,127.13888236
910,프라임 동물의료센터,영업/정상,"서울특별시 강동구 올림픽로 820, 서연빌딩 1층 (암사동)",서울특별시 강동구 암사동 462-3 서연빌딩,02-426-8875,0.00,동물병원,37.55406415,127.12923322
911,루리동물병원,영업/정상,"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 1층 제비104호 (고덕동)",서울특별시 강동구 고덕동 693 고덕그라시움(제1상가),02-2088-1010,,동물병원,37.55790601,127.16262579
912,도담동물병원,영업/정상,"서울특별시 강동구 상일로 153, 1층 (고덕동)",서울특별시 강동구 고덕동 172-9,02-6953-7512,0.00,동물병원,37.56066521,127.17043724
913,고덕 동물의료센터,영업/정상,"서울특별시 강동구 고덕로 399, 209호 (고덕동, 고덕센트럴푸르지오)",서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오 209호,02-441-7585,,동물병원,37.55771516,127.17005523
914,피카소동물병원,영업/정상,"서울특별시 강동구 고덕로83길 32, 2층 (고덕동)",서울특별시 강동구 고덕동 191-3,02-3427-6419,,동물병원,37.55850868,127.16881436
915,구민동물병원,영업/정상,"서울특별시 강동구 양재대로127길 31, 1층 (천호동)",서울특별시 강동구 천호동 43-3,,,동물병원,37.54540786,127.14096774
916,사랑동물병원,영업/정상,서울특별시 강동구 천중로49길 4 (길동),서울특별시 강동구 길동 345-5번지,02-6403-1750,0.00,동물병원,37.54118496,127.14304765
917,서울 알레르기 동물병원,영업/정상,"서울특별시 강동구 양재대로 1581, 1층 (천호동)",서울특별시 강동구 천호동 34-8,02-2039-8075,,동물병원,37.54680368,127.14291931
918,메이플 동물의료센터,영업/정상,"서울특별시 강동구 아리수로93나길 60, 골드프라자 202-203호 (강일동)",서울특별시 강동구 강일동 75-10 골드프라자 202-203호,02-426-7979,0.00,동물병원,37.57238948,127.17512483
919,24시 로얄동물메디컬센터 강동,영업/정상,"서울특별시 강동구 천호대로 1171, 지하1층,2층,3층 (길동)",서울특별시 강동구 길동 236-7,02-457-0075,0.00,동물병원,37.53415727,127.14138630
920,동물영상진단센터/나음고양이병원,영업/정상,"서울특별시 강동구 천호대로 1171, 4층, 5층 (길동)",서울특별시 강동구 길동 236-7,02-457-0075,0.00,동물병원,37.53415727,127.14138630
921,시온동물병원,영업/정상,서울특별시 강동구 천호대로 1057 (천호동),,02-476-8275,35.00,동물병원,37.53724370,127.12950232
922,늘사랑동물병원,영업/정상,"서울특별시 강동구 고덕로 162, 101호 (명일동)",,02-442-2223,21.38,동물병원,37.55452060,127.14333347
923,정동물병원,영업/정상,서울특별시 강동구 상암로 64 (천호동),,02-474-7588,50.59,동물병원,37.54880005,127.13025861
924,암사동물병원,영업/정상,"서울특별시 강동구 올림픽로 793, 내호빌딩 1층 (암사동)",서울특별시 강동구 암사동 503-22 내호빌딩,02-3426-5079,0.00,동물병원,37.55201127,127.12790974
925,사랑이있는동물병원,영업/정상,서울특별시 강동구 구천면로 446 (명일동),서울특별시 강동구 명일동,02-428-7893,79.59,동물병원,37.54926897,127.14753030
926,방주동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1299, 1층 (성내동)",서울특별시 강동구 성내동 449-13,02-476-3927,147.60,동물병원,37.52245409,127.13365097
927,올바른동물병원,영업/정상,"서울특별시 강동구 올림픽로 787, 1층 (암사동, 태성프라자)",서울특별시 강동구 암사동 503-23번지,02-428-1661,73.34,동물병원,37.55147960,127.12771955
928,김태화동물병원,영업/정상,"서울특별시 강동구 천호대로 1186, 원경빌딩 102호 (둔촌동)",서울특별시 강동구 둔촌동 53번지 원경빌딩,02-486-4252,0.00,동물병원,37.53396126,127.14322848
929,해태동물병원,영업/정상,서울특별시 강동구 동남로73길 26 (명일동),,02-427-5685,50.95,동물병원,37.55324224,127.15477808
930,CH동물병원,영업/정상,서울특별시 강동구 구천면로 322 (천호동),서울특별시 강동구 천호동 233-145 19통4반,02-488-7510,0.00,동물병원,37.54805968,127.13563359
931,안단테 동물의료센터,영업/정상,"서울특별시 강동구 양재대로 1603, 약제빌딩 1층 (천호동)",서울특별시 강동구 천호동 25-15 약제빌딩,02-476-7582,0.00,동물병원,37.54880688,127.14334758
932,고덕 고래힐동물병원,영업/정상,"서울특별시 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕 상가 2층 212,213호)","서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212,213호",02-441-5515,0.00,동물병원,37.55894944,127.14708248
933,강동24시 SKY 동물의료센터,영업/정상,서울특별시 강동구 천호대로 1122 (성내동),서울특별시 강동구 성내동 244-2,02-472-7579,0.00,동물병원,37.53437054,127.13598426
934,돌봄동물병원,영업/정상,"서울특별시 강동구 고덕로 133, 2층 (암사동, 강동롯데캐슬퍼스트아파트)",서울특별시 강동구 암사동 414-18번지,02-426-2775,,동물병원,37.55531090,127.14038544
935,닥터표동물병원,영업/정상,"서울특별시 강동구 올림픽로 566, 1층 (성내동)",서울특별시 강동구 성내동 322-7번지 1층,02-484-4063,59.85,동물병원,37.53209666,127.12146644
936,두루동물병원,영업/정상,서울특별시 강동구 구천면로 498-1 (명일동),,02-442-7772,84.95,동물병원,37.54902843,127.15367852
937,강동동물병원,영업/정상,서울특별시 강동구 양재대로 1532 (길동),서울특별시 강동구 길동 336-4,02-472-7343,0.00,동물병원,37.54237804,127.14193282
938,둔촌동물병원,영업/정상,서울특별시 강동구 양재대로 1385 (성내동),서울특별시 강동구 성내동 415-1,02-474-5100,88.24,동물병원,37.52990521,127.13659278
939,동물병원 공감,영업/정상,"서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)",서울특별시 강동구 천호동 25-6 조희빌딩,02-484-7975,102.00,동물병원,37.54927255,127.14343577
940,다래동물병원,영업/정상,서울특별시 강동구 구천면로 289 (천호동),,02-474-0117,0.00,동물병원,37.54585424,127.13344728
941,GD동물병원,영업/정상,"서울특별시 강동구 상일로 13, 1,2층 (상일동)",서울특별시 강동구 상일동 341-2,02-429-8822,102.00,동물병원,37.54825577,127.17310375
942,길종합동물병원,영업/정상,"서울특별시 강동구 천호대로 1199, 1층 104호 (길동)",서울특별시 강동구 길동 151,02-484-0075,120.40,동물병원,37.53512531,127.14414200
943,세종동물병원,영업/정상,서울특별시 강동구 구천면로 237 (천호동),서울특별시 강동구 천호동 397-27 24통1반,02-484-8414,0.00,동물병원,37.54174678,127.13040939
944,가나동물병원,영업/정상,서울특별시 강동구 고덕로 101 (암사동),서울특별시 강동구 암사동 451-12 5통8반,02-441-8588,52.20,동물병원,37.55492017,127.13672066
